StrategyID,PerformanceDate,MonthlyReturn
Distressed_Securities,31-12-2006,0.0165
Distressed_Securities,31-01-2007,0.015
Distressed_Securities,28-02-2007,0.0145
Distressed_Securities,31-03-2007,0.0108
Distressed_Securities,30-04-2007,0.0164
Distressed_Securities,31-05-2007,0.018
Distressed_Securities,30-06-2007,0.0027
Distressed_Securities,31-07-2007,-0.0056
Distressed_Securities,31-08-2007,-0.0118
Distressed_Securities,30-09-2007,0.0095
Distressed_Securities,31-10-2007,0.0175
Distressed_Securities,30-11-2007,-0.0169
Distressed_Securities,31-12-2007,0.0002
Distressed_Securities,31-01-2008,-0.0233
Distressed_Securities,29-02-2008,0.0014
Distressed_Securities,31-03-2008,-0.0126
Distressed_Securities,30-04-2008,0.0088
Distressed_Securities,31-05-2008,0.0137
Distressed_Securities,30-06-2008,-0.0031
Distressed_Securities,31-07-2008,-0.0182
Distressed_Securities,31-08-2008,-0.0072
Distressed_Securities,30-09-2008,-0.0518
Distressed_Securities,31-10-2008,-0.0775
Distressed_Securities,30-11-2008,-0.0435
Distressed_Securities,31-12-2008,-0.0197
Distressed_Securities,31-01-2009,0.0082
Distressed_Securities,28-02-2009,-0.0122
Distressed_Securities,31-03-2009,0.0022
Distressed_Securities,30-04-2009,0.0387
Distressed_Securities,31-05-2009,0.0504
Distressed_Securities,30-06-2009,0.0198
Distressed_Securities,31-07-2009,0.0311
Distressed_Securities,31-08-2009,0.0244
Distressed_Securities,30-09-2009,0.041
Distressed_Securities,31-10-2009,0.0139
Distressed_Securities,30-11-2009,0.0202
Distressed_Securities,31-12-2009,0.0324
Distressed_Securities,31-01-2010,0.0187
Distressed_Securities,28-02-2010,0.0031
Distressed_Securities,31-03-2010,0.0336
Distressed_Securities,30-04-2010,0.0251
Distressed_Securities,31-05-2010,-0.025
Distressed_Securities,30-06-2010,-0.0105
Distressed_Securities,31-07-2010,0.0143
Distressed_Securities,31-08-2010,-0.0049
Distressed_Securities,30-09-2010,0.0217
Distressed_Securities,31-10-2010,0.0206
Distressed_Securities,30-11-2010,0.0065
Distressed_Securities,31-12-2010,0.0311
Distressed_Securities,31-01-2011,0.0173
Distressed_Securities,28-02-2011,0.0144
Distressed_Securities,31-03-2011,0.0043
Distressed_Securities,30-04-2011,0.0129
Distressed_Securities,31-05-2011,-0.0014
Distressed_Securities,30-06-2011,-0.0068
Distressed_Securities,31-07-2011,-0.0015
Distressed_Securities,31-08-2011,-0.0402
Distressed_Securities,30-09-2011,-0.037
Distressed_Securities,31-10-2011,0.0237
Distressed_Securities,30-11-2011,-0.0108
Distressed_Securities,31-12-2011,0.005
Distressed_Securities,31-01-2012,0.0324
Distressed_Securities,29-02-2012,0.0202
Distressed_Securities,31-03-2012,0.0091
Distressed_Securities,30-04-2012,-0.0012
Distressed_Securities,31-05-2012,-0.0186
Distressed_Securities,30-06-2012,-0.0009
Distressed_Securities,31-07-2012,0.0089
Distressed_Securities,31-08-2012,0.0161
Distressed_Securities,30-09-2012,0.0169
Distressed_Securities,31-10-2012,0.0118
Distressed_Securities,30-11-2012,0.0082
Distressed_Securities,31-12-2012,0.0259
Distressed_Securities,31-01-2013,0.0219
Distressed_Securities,28-02-2013,0.0052
Distressed_Securities,31-03-2013,0.0149
Distressed_Securities,30-04-2013,0.0175
Distressed_Securities,31-05-2013,0.0223
Distressed_Securities,30-06-2013,-0.0105
Distressed_Securities,31-07-2013,0.014
Distressed_Securities,31-08-2013,-0.0034
Distressed_Securities,30-09-2013,0.0164
Distressed_Securities,31-10-2013,0.0161
Distressed_Securities,30-11-2013,0.0122
Distressed_Securities,31-12-2013,0.012
Distressed_Securities,31-01-2014,0.0047
Distressed_Securities,28-02-2014,0.0243
Distressed_Securities,31-03-2014,0.0063
Distressed_Securities,30-04-2014,0.0025
Distressed_Securities,31-05-2014,0.0091
Distressed_Securities,30-06-2014,0.0145
Distressed_Securities,31-07-2014,-0.0059
Distressed_Securities,31-08-2014,-0.0011
Distressed_Securities,30-09-2014,-0.0199
Distressed_Securities,31-10-2014,-0.0168
Distressed_Securities,30-11-2014,-0.0034
Distressed_Securities,31-12-2014,-0.0089
Distressed_Securities,31-01-2015,-0.0155
Distressed_Securities,28-02-2015,0.0185
Distressed_Securities,31-03-2015,0.0028
Distressed_Securities,30-04-2015,0.0071
Distressed_Securities,31-05-2015,0.0025
Distressed_Securities,30-06-2015,-0.0159
Distressed_Securities,31-07-2015,-0.0045
Distressed_Securities,31-08-2015,-0.0227
Distressed_Securities,30-09-2015,-0.0136
Distressed_Securities,31-10-2015,-0.001
Distressed_Securities,30-11-2015,-0.0101
Distressed_Securities,31-12-2015,-0.016
Distressed_Securities,31-01-2016,-0.0234
Distressed_Securities,29-02-2016,-0.0129
Distressed_Securities,31-03-2016,0.019
Distressed_Securities,30-04-2016,0.0208
Distressed_Securities,31-05-2016,0.0135
Distressed_Securities,30-06-2016,0.0082
Distressed_Securities,31-07-2016,0.0192
Distressed_Securities,31-08-2016,0.0209
Distressed_Securities,30-09-2016,0.0097
Distressed_Securities,31-10-2016,0.0203
Distressed_Securities,30-11-2016,0.0115
Distressed_Securities,31-12-2016,0.0184
Distressed_Securities,31-01-2017,0.0191
Distressed_Securities,28-02-2017,0.0071
Distressed_Securities,31-03-2017,-0.0084
Distressed_Securities,30-04-2017,0.0051
Distressed_Securities,31-05-2017,-0.0048
Distressed_Securities,30-06-2017,0.0028
Distressed_Securities,31-07-2017,0.0117
Distressed_Securities,31-08-2017,-0.0004
Distressed_Securities,30-09-2017,0.0058
Distressed_Securities,31-10-2017,0
Distressed_Securities,30-11-2017,0.0009
Distressed_Securities,31-12-2017,0.0166
Distressed_Securities,31-01-2018,0.0177
Distressed_Securities,28-02-2018,-0.0043
Distressed_Securities,31-03-2018,-0.0039
Distressed_Securities,30-04-2018,0.0049
Distressed_Securities,31-05-2018,0.0082
Distressed_Securities,30-06-2018,0.0091
Distressed_Securities,31-07-2018,0.0093
Distressed_Securities,31-08-2018,0.0002
Distressed_Securities,30-09-2018,0.005
Distressed_Securities,31-10-2018,-0.0158
Distressed_Securities,30-11-2018,-0.0193
Emerging_Markets,31-01-1997,0.0791
Emerging_Markets,28-02-1997,0.0525
Emerging_Markets,31-03-1997,-0.012
Emerging_Markets,30-04-1997,0.0119
Emerging_Markets,31-05-1997,0.0315
Emerging_Markets,30-06-1997,0.0581
Emerging_Markets,31-07-1997,0.056
Emerging_Markets,31-08-1997,-0.0066
Emerging_Markets,30-09-1997,0.0229
Emerging_Markets,31-10-1997,-0.0572
Emerging_Markets,30-11-1997,-0.0378
Emerging_Markets,31-12-1997,0.016
Emerging_Markets,31-01-1998,-0.0429
Emerging_Markets,28-02-1998,0.0339
Emerging_Markets,31-03-1998,0.0318
Emerging_Markets,30-04-1998,0.0041
Emerging_Markets,31-05-1998,-0.0825
Emerging_Markets,30-06-1998,-0.0422
Emerging_Markets,31-07-1998,0.0019
Emerging_Markets,31-08-1998,-0.1922
Emerging_Markets,30-09-1998,-0.0395
Emerging_Markets,31-10-1998,0.014
Emerging_Markets,30-11-1998,0.043
Emerging_Markets,31-12-1998,-0.0098
Emerging_Markets,31-01-1999,-0.012
Emerging_Markets,28-02-1999,0.0102
Emerging_Markets,31-03-1999,0.0585
Emerging_Markets,30-04-1999,0.063
Emerging_Markets,31-05-1999,0.0061
Emerging_Markets,30-06-1999,0.0654
Emerging_Markets,31-07-1999,-0.0061
Emerging_Markets,31-08-1999,-0.0147
Emerging_Markets,30-09-1999,-0.0069
Emerging_Markets,31-10-1999,0.0288
Emerging_Markets,30-11-1999,0.0692
Emerging_Markets,31-12-1999,0.123
Emerging_Markets,31-01-2000,0.0077
Emerging_Markets,29-02-2000,0.0528
Emerging_Markets,31-03-2000,0.0318
Emerging_Markets,30-04-2000,-0.0541
Emerging_Markets,31-05-2000,-0.0433
Emerging_Markets,30-06-2000,0.0334
Emerging_Markets,31-07-2000,0.0025
Emerging_Markets,31-08-2000,0.0368
Emerging_Markets,30-09-2000,-0.0462
Emerging_Markets,31-10-2000,-0.0256
Emerging_Markets,30-11-2000,-0.0385
Emerging_Markets,31-12-2000,0.0116
Emerging_Markets,31-01-2001,0.0586
Emerging_Markets,28-02-2001,-0.0221
Emerging_Markets,31-03-2001,-0.0175
Emerging_Markets,30-04-2001,0.0114
Emerging_Markets,31-05-2001,0.0278
Emerging_Markets,30-06-2001,0.016
Emerging_Markets,31-07-2001,-0.0286
Emerging_Markets,31-08-2001,0.003
Emerging_Markets,30-09-2001,-0.0425
Emerging_Markets,31-10-2001,0.0278
Emerging_Markets,30-11-2001,0.0483
Emerging_Markets,31-12-2001,0.0421
Emerging_Markets,31-01-2002,0.0273
Emerging_Markets,28-02-2002,0.0181
Emerging_Markets,31-03-2002,0.0331
Emerging_Markets,30-04-2002,0.0144
Emerging_Markets,31-05-2002,0.0001
Emerging_Markets,30-06-2002,-0.0292
Emerging_Markets,31-07-2002,-0.0309
Emerging_Markets,31-08-2002,0.0119
Emerging_Markets,30-09-2002,-0.0252
Emerging_Markets,31-10-2002,0.0154
Emerging_Markets,30-11-2002,0.019
Emerging_Markets,31-12-2002,0.0048
Emerging_Markets,31-01-2003,0.0012
Emerging_Markets,28-02-2003,0.0084
Emerging_Markets,31-03-2003,0.0019
Emerging_Markets,30-04-2003,0.045
Emerging_Markets,31-05-2003,0.0433
Emerging_Markets,30-06-2003,0.0268
Emerging_Markets,31-07-2003,0.0104
Emerging_Markets,31-08-2003,0.0374
Emerging_Markets,30-09-2003,0.0264
Emerging_Markets,31-10-2003,0.0259
Emerging_Markets,30-11-2003,0.0096
Emerging_Markets,31-12-2003,0.0403
Emerging_Markets,31-01-2004,0.0251
Emerging_Markets,29-02-2004,0.0253
Emerging_Markets,31-03-2004,0.0172
Emerging_Markets,30-04-2004,-0.0252
Emerging_Markets,31-05-2004,-0.0181
Emerging_Markets,30-06-2004,0.002
Emerging_Markets,31-07-2004,-0.0027
Emerging_Markets,31-08-2004,0.0133
Emerging_Markets,30-09-2004,0.028
Emerging_Markets,31-10-2004,0.0185
Emerging_Markets,30-11-2004,0.0328
Emerging_Markets,31-12-2004,0.0201
Emerging_Markets,31-01-2005,0.0143
Emerging_Markets,28-02-2005,0.0346
Emerging_Markets,31-03-2005,-0.0197
Emerging_Markets,30-04-2005,-0.0049
Emerging_Markets,31-05-2005,0.0072
Emerging_Markets,30-06-2005,0.016
Emerging_Markets,31-07-2005,0.0257
Emerging_Markets,31-08-2005,0.0152
Emerging_Markets,30-09-2005,0.0402
Emerging_Markets,31-10-2005,-0.023
Emerging_Markets,30-11-2005,0.0279
Emerging_Markets,31-12-2005,0.0284
Emerging_Markets,31-01-2006,0.0526
Emerging_Markets,28-02-2006,0.0161
Emerging_Markets,31-03-2006,0.0122
Emerging_Markets,30-04-2006,0.0365
Emerging_Markets,31-05-2006,-0.0389
Emerging_Markets,30-06-2006,-0.0097
Emerging_Markets,31-07-2006,0.0067
Emerging_Markets,31-08-2006,0.0133
Emerging_Markets,30-09-2006,0.0011
Emerging_Markets,31-10-2006,0.0257
Emerging_Markets,30-11-2006,0.0323
Emerging_Markets,31-12-2006,0.0291
Emerging_Markets,31-01-2007,0.0079
Emerging_Markets,28-02-2007,0.01
Emerging_Markets,31-03-2007,0.0185
Emerging_Markets,30-04-2007,0.0255
Emerging_Markets,31-05-2007,0.027
Emerging_Markets,30-06-2007,0.0236
Emerging_Markets,31-07-2007,0.0275
Emerging_Markets,31-08-2007,-0.0274
Emerging_Markets,30-09-2007,0.0428
Emerging_Markets,31-10-2007,0.0485
Emerging_Markets,30-11-2007,-0.0237
Emerging_Markets,31-12-2007,0.013
Emerging_Markets,31-01-2008,-0.0503
Emerging_Markets,29-02-2008,0.028
Emerging_Markets,31-03-2008,-0.0379
Emerging_Markets,30-04-2008,0.019
Emerging_Markets,31-05-2008,0.0163
Emerging_Markets,30-06-2008,-0.0274
Emerging_Markets,31-07-2008,-0.033
Emerging_Markets,31-08-2008,-0.0336
Emerging_Markets,30-09-2008,-0.0982
Emerging_Markets,31-10-2008,-0.1331
Emerging_Markets,30-11-2008,-0.0391
Emerging_Markets,31-12-2008,-0.001
Emerging_Markets,31-01-2009,-0.0112
Emerging_Markets,28-02-2009,-0.0133
Emerging_Markets,31-03-2009,0.035
Emerging_Markets,30-04-2009,0.0663
Emerging_Markets,31-05-2009,0.0884
Emerging_Markets,30-06-2009,0.0013
Emerging_Markets,31-07-2009,0.0451
Emerging_Markets,31-08-2009,0.0166
Emerging_Markets,30-09-2009,0.0536
Emerging_Markets,31-10-2009,0.0108
Emerging_Markets,30-11-2009,0.0151
Emerging_Markets,31-12-2009,0.0229
Emerging_Markets,31-01-2010,-0.0078
Emerging_Markets,28-02-2010,-0.0019
Emerging_Markets,31-03-2010,0.0421
Emerging_Markets,30-04-2010,0.0133
Emerging_Markets,31-05-2010,-0.048
Emerging_Markets,30-06-2010,-0.0039
Emerging_Markets,31-07-2010,0.0296
Emerging_Markets,31-08-2010,0.0028
Emerging_Markets,30-09-2010,0.0429
Emerging_Markets,31-10-2010,0.0232
Emerging_Markets,30-11-2010,-0.0049
Emerging_Markets,31-12-2010,0.0226
Emerging_Markets,31-01-2011,-0.0065
Emerging_Markets,28-02-2011,0.0011
Emerging_Markets,31-03-2011,0.0154
Emerging_Markets,30-04-2011,0.014
Emerging_Markets,31-05-2011,-0.0191
Emerging_Markets,30-06-2011,-0.01
Emerging_Markets,31-07-2011,0.0077
Emerging_Markets,31-08-2011,-0.039
Emerging_Markets,30-09-2011,-0.0695
Emerging_Markets,31-10-2011,0.0365
Emerging_Markets,30-11-2011,-0.0272
Emerging_Markets,31-12-2011,-0.0181
Emerging_Markets,31-01-2012,0.0395
Emerging_Markets,29-02-2012,0.0341
Emerging_Markets,31-03-2012,-0.0133
Emerging_Markets,30-04-2012,-0.0027
Emerging_Markets,31-05-2012,-0.0531
Emerging_Markets,30-06-2012,0.0026
Emerging_Markets,31-07-2012,0.0081
Emerging_Markets,31-08-2012,0.0075
Emerging_Markets,30-09-2012,0.0273
Emerging_Markets,31-10-2012,0.0028
Emerging_Markets,30-11-2012,0.0131
Emerging_Markets,31-12-2012,0.033
Emerging_Markets,31-01-2013,0.0303
Emerging_Markets,28-02-2013,-0.0012
Emerging_Markets,31-03-2013,0.0068
Emerging_Markets,30-04-2013,0.0063
Emerging_Markets,31-05-2013,0.0033
Emerging_Markets,30-06-2013,-0.0321
Emerging_Markets,31-07-2013,0.0075
Emerging_Markets,31-08-2013,-0.0122
Emerging_Markets,30-09-2013,0.0235
Emerging_Markets,31-10-2013,0.0238
Emerging_Markets,30-11-2013,0.003
Emerging_Markets,31-12-2013,0.0101
Emerging_Markets,31-01-2014,-0.0195
Emerging_Markets,28-02-2014,0.019
Emerging_Markets,31-03-2014,0.0008
Emerging_Markets,30-04-2014,0.0004
Emerging_Markets,31-05-2014,0.0215
Emerging_Markets,30-06-2014,0.0115
Emerging_Markets,31-07-2014,0.004
Emerging_Markets,31-08-2014,0.0069
Emerging_Markets,30-09-2014,-0.0156
Emerging_Markets,31-10-2014,-0.0069
Emerging_Markets,30-11-2014,-0.0014
Emerging_Markets,31-12-2014,-0.022
Emerging_Markets,31-01-2015,-0.0034
Emerging_Markets,28-02-2015,0.0162
Emerging_Markets,31-03-2015,0.0039
Emerging_Markets,30-04-2015,0.0378
Emerging_Markets,31-05-2015,0.0021
Emerging_Markets,30-06-2015,-0.0177
Emerging_Markets,31-07-2015,-0.0197
Emerging_Markets,31-08-2015,-0.0384
Emerging_Markets,30-09-2015,-0.0155
Emerging_Markets,31-10-2015,0.0313
Emerging_Markets,30-11-2015,-0.0039
Emerging_Markets,31-12-2015,-0.0062
Emerging_Markets,31-01-2016,-0.0407
Emerging_Markets,29-02-2016,-0.0035
Emerging_Markets,31-03-2016,0.0428
Emerging_Markets,30-04-2016,0.0152
Emerging_Markets,31-05-2016,-0.0012
Emerging_Markets,30-06-2016,0.0149
Emerging_Markets,31-07-2016,0.0233
Emerging_Markets,31-08-2016,0.0169
Emerging_Markets,30-09-2016,0.0097
Emerging_Markets,31-10-2016,0.0064
Emerging_Markets,30-11-2016,-0.0126
Emerging_Markets,31-12-2016,0.0035
Emerging_Markets,31-01-2017,0.0246
Emerging_Markets,28-02-2017,0.0171
Emerging_Markets,31-03-2017,0.0105
Emerging_Markets,30-04-2017,0.0109
Emerging_Markets,31-05-2017,0.0018
Emerging_Markets,30-06-2017,0.0061
Emerging_Markets,31-07-2017,0.0235
Emerging_Markets,31-08-2017,0.0148
Emerging_Markets,30-09-2017,0.0091
Emerging_Markets,31-10-2017,0.0137
Emerging_Markets,30-11-2017,0.008
Emerging_Markets,31-12-2017,0.0162
Emerging_Markets,31-01-2018,0.0356
Emerging_Markets,28-02-2018,-0.0151
Emerging_Markets,31-03-2018,-0.0109
Emerging_Markets,30-04-2018,-0.0061
Emerging_Markets,31-05-2018,-0.0092
Emerging_Markets,30-06-2018,-0.0308
Emerging_Markets,31-07-2018,0.004
Emerging_Markets,31-08-2018,-0.0277
Emerging_Markets,30-09-2018,-0.011
Emerging_Markets,31-10-2018,-0.0315
Emerging_Markets,30-11-2018,0.012
Equity_Market_Neutral,31-01-1997,0.0189
Equity_Market_Neutral,28-02-1997,0.0101
Equity_Market_Neutral,31-03-1997,0.0016
Equity_Market_Neutral,30-04-1997,0.0119
Equity_Market_Neutral,31-05-1997,0.0189
Equity_Market_Neutral,30-06-1997,0.0165
Equity_Market_Neutral,31-07-1997,0.0247
Equity_Market_Neutral,31-08-1997,0.0017
Equity_Market_Neutral,30-09-1997,0.0202
Equity_Market_Neutral,31-10-1997,0.0095
Equity_Market_Neutral,30-11-1997,0.0041
Equity_Market_Neutral,31-12-1997,0.0066
Equity_Market_Neutral,31-01-1998,0.006
Equity_Market_Neutral,28-02-1998,0.0135
Equity_Market_Neutral,31-03-1998,0.0179
Equity_Market_Neutral,30-04-1998,0.0067
Equity_Market_Neutral,31-05-1998,0.008
Equity_Market_Neutral,30-06-1998,0.0108
Equity_Market_Neutral,31-07-1998,0.0012
Equity_Market_Neutral,31-08-1998,-0.0107
Equity_Market_Neutral,30-09-1998,0.0061
Equity_Market_Neutral,31-10-1998,0.0052
Equity_Market_Neutral,30-11-1998,0.0158
Equity_Market_Neutral,31-12-1998,0.0209
Equity_Market_Neutral,31-01-1999,0.0101
Equity_Market_Neutral,28-02-1999,0.0023
Equity_Market_Neutral,31-03-1999,0.0033
Equity_Market_Neutral,30-04-1999,0.0107
Equity_Market_Neutral,31-05-1999,0.0089
Equity_Market_Neutral,30-06-1999,0.0168
Equity_Market_Neutral,31-07-1999,0.0135
Equity_Market_Neutral,31-08-1999,0.0095
Equity_Market_Neutral,30-09-1999,0.0095
Equity_Market_Neutral,31-10-1999,0.0066
Equity_Market_Neutral,30-11-1999,0.0133
Equity_Market_Neutral,31-12-1999,0.0198
Equity_Market_Neutral,31-01-2000,0.0075
Equity_Market_Neutral,29-02-2000,0.0253
Equity_Market_Neutral,31-03-2000,0.0134
Equity_Market_Neutral,30-04-2000,0.0168
Equity_Market_Neutral,31-05-2000,0.0062
Equity_Market_Neutral,30-06-2000,0.0171
Equity_Market_Neutral,31-07-2000,0.0063
Equity_Market_Neutral,31-08-2000,0.021
Equity_Market_Neutral,30-09-2000,0.0058
Equity_Market_Neutral,31-10-2000,0.004
Equity_Market_Neutral,30-11-2000,0.0045
Equity_Market_Neutral,31-12-2000,0.016
Equity_Market_Neutral,31-01-2001,0.0075
Equity_Market_Neutral,28-02-2001,0.012
Equity_Market_Neutral,31-03-2001,0.0108
Equity_Market_Neutral,30-04-2001,0.0075
Equity_Market_Neutral,31-05-2001,0.0077
Equity_Market_Neutral,30-06-2001,0.0017
Equity_Market_Neutral,31-07-2001,0.0031
Equity_Market_Neutral,31-08-2001,0.0094
Equity_Market_Neutral,30-09-2001,0.0023
Equity_Market_Neutral,31-10-2001,0.0058
Equity_Market_Neutral,30-11-2001,0.0055
Equity_Market_Neutral,31-12-2001,0.0056
Equity_Market_Neutral,31-01-2002,0.0065
Equity_Market_Neutral,28-02-2002,-0.0007
Equity_Market_Neutral,31-03-2002,0.0047
Equity_Market_Neutral,30-04-2002,0.0076
Equity_Market_Neutral,31-05-2002,0.0053
Equity_Market_Neutral,30-06-2002,0.0022
Equity_Market_Neutral,31-07-2002,-0.0013
Equity_Market_Neutral,31-08-2002,0.0069
Equity_Market_Neutral,30-09-2002,0.0015
Equity_Market_Neutral,31-10-2002,0.0016
Equity_Market_Neutral,30-11-2002,0.0025
Equity_Market_Neutral,31-12-2002,0.0094
Equity_Market_Neutral,31-01-2003,0.0083
Equity_Market_Neutral,28-02-2003,0.0024
Equity_Market_Neutral,31-03-2003,0.0015
Equity_Market_Neutral,30-04-2003,0.0031
Equity_Market_Neutral,31-05-2003,0.0107
Equity_Market_Neutral,30-06-2003,0.0034
Equity_Market_Neutral,31-07-2003,-0.0006
Equity_Market_Neutral,31-08-2003,0.0031
Equity_Market_Neutral,30-09-2003,0.0078
Equity_Market_Neutral,31-10-2003,0.0115
Equity_Market_Neutral,30-11-2003,0.0046
Equity_Market_Neutral,31-12-2003,0.0054
Equity_Market_Neutral,31-01-2004,0.0109
Equity_Market_Neutral,29-02-2004,0.0063
Equity_Market_Neutral,31-03-2004,0.0032
Equity_Market_Neutral,30-04-2004,-0.0082
Equity_Market_Neutral,31-05-2004,0.0024
Equity_Market_Neutral,30-06-2004,0.0042
Equity_Market_Neutral,31-07-2004,0.0006
Equity_Market_Neutral,31-08-2004,-0.0009
Equity_Market_Neutral,30-09-2004,0.0085
Equity_Market_Neutral,31-10-2004,-0.0005
Equity_Market_Neutral,30-11-2004,0.014
Equity_Market_Neutral,31-12-2004,0.0058
Equity_Market_Neutral,31-01-2005,0.0081
Equity_Market_Neutral,28-02-2005,0.008
Equity_Market_Neutral,31-03-2005,0.0019
Equity_Market_Neutral,30-04-2005,-0.003
Equity_Market_Neutral,31-05-2005,0.0047
Equity_Market_Neutral,30-06-2005,0.0081
Equity_Market_Neutral,31-07-2005,0.0078
Equity_Market_Neutral,31-08-2005,0.0062
Equity_Market_Neutral,30-09-2005,0.0087
Equity_Market_Neutral,31-10-2005,0.0001
Equity_Market_Neutral,30-11-2005,0.0061
Equity_Market_Neutral,31-12-2005,0.0068
Equity_Market_Neutral,31-01-2006,0.0115
Equity_Market_Neutral,28-02-2006,0.0046
Equity_Market_Neutral,31-03-2006,0.0098
Equity_Market_Neutral,30-04-2006,0.0102
Equity_Market_Neutral,31-05-2006,0.0002
Equity_Market_Neutral,30-06-2006,0.0063
Equity_Market_Neutral,31-07-2006,0.0051
Equity_Market_Neutral,31-08-2006,-0.0009
Equity_Market_Neutral,30-09-2006,0.0009
Equity_Market_Neutral,31-10-2006,0.0065
Equity_Market_Neutral,30-11-2006,0.0075
Equity_Market_Neutral,31-12-2006,0.0107
Equity_Market_Neutral,31-01-2007,0.0083
Equity_Market_Neutral,28-02-2007,0.0051
Equity_Market_Neutral,31-03-2007,0.0101
Equity_Market_Neutral,30-04-2007,0.0089
Equity_Market_Neutral,31-05-2007,0.0121
Equity_Market_Neutral,30-06-2007,0.0077
Equity_Market_Neutral,31-07-2007,0.0051
Equity_Market_Neutral,31-08-2007,-0.0094
Equity_Market_Neutral,30-09-2007,0.0123
Equity_Market_Neutral,31-10-2007,0.0168
Equity_Market_Neutral,30-11-2007,-0.0018
Equity_Market_Neutral,31-12-2007,0.0054
Equity_Market_Neutral,31-01-2008,-0.0112
Equity_Market_Neutral,29-02-2008,0.012
Equity_Market_Neutral,31-03-2008,-0.0049
Equity_Market_Neutral,30-04-2008,0.0059
Equity_Market_Neutral,31-05-2008,0.0126
Equity_Market_Neutral,30-06-2008,0.0156
Equity_Market_Neutral,31-07-2008,-0.01
Equity_Market_Neutral,31-08-2008,-0.0135
Equity_Market_Neutral,30-09-2008,-0.0285
Equity_Market_Neutral,31-10-2008,-0.0044
Equity_Market_Neutral,30-11-2008,-0.0587
Equity_Market_Neutral,31-12-2008,0.0005
Equity_Market_Neutral,31-01-2009,0.0079
Equity_Market_Neutral,28-02-2009,-0.0046
Equity_Market_Neutral,31-03-2009,0.0021
Equity_Market_Neutral,30-04-2009,-0.0012
Equity_Market_Neutral,31-05-2009,0.0146
Equity_Market_Neutral,30-06-2009,0.0036
Equity_Market_Neutral,31-07-2009,0.0042
Equity_Market_Neutral,31-08-2009,0.007
Equity_Market_Neutral,30-09-2009,0.0085
Equity_Market_Neutral,31-10-2009,-0.0005
Equity_Market_Neutral,30-11-2009,0.0009
Equity_Market_Neutral,31-12-2009,0.0072
Equity_Market_Neutral,31-01-2010,0.0028
Equity_Market_Neutral,28-02-2010,0.005
Equity_Market_Neutral,31-03-2010,0.0077
Equity_Market_Neutral,30-04-2010,0.0018
Equity_Market_Neutral,31-05-2010,-0.005
Equity_Market_Neutral,30-06-2010,-0.0045
Equity_Market_Neutral,31-07-2010,0.009
Equity_Market_Neutral,31-08-2010,-0.0044
Equity_Market_Neutral,30-09-2010,0.016
Equity_Market_Neutral,31-10-2010,0.0105
Equity_Market_Neutral,30-11-2010,0.0044
Equity_Market_Neutral,31-12-2010,0.0094
Equity_Market_Neutral,31-01-2011,0.0056
Equity_Market_Neutral,28-02-2011,0.0059
Equity_Market_Neutral,31-03-2011,0.008
Equity_Market_Neutral,30-04-2011,0.0105
Equity_Market_Neutral,31-05-2011,-0.0037
Equity_Market_Neutral,30-06-2011,-0.0014
Equity_Market_Neutral,31-07-2011,-0.0003
Equity_Market_Neutral,31-08-2011,-0.0161
Equity_Market_Neutral,30-09-2011,-0.0159
Equity_Market_Neutral,31-10-2011,0.0161
Equity_Market_Neutral,30-11-2011,0.0002
Equity_Market_Neutral,31-12-2011,0.0006
Equity_Market_Neutral,31-01-2012,0.0095
Equity_Market_Neutral,29-02-2012,0.0071
Equity_Market_Neutral,31-03-2012,0.0023
Equity_Market_Neutral,30-04-2012,-0.0013
Equity_Market_Neutral,31-05-2012,-0.0115
Equity_Market_Neutral,30-06-2012,0.0006
Equity_Market_Neutral,31-07-2012,0.0041
Equity_Market_Neutral,31-08-2012,0.0049
Equity_Market_Neutral,30-09-2012,0.0043
Equity_Market_Neutral,31-10-2012,0.0028
Equity_Market_Neutral,30-11-2012,0.0037
Equity_Market_Neutral,31-12-2012,0.0037
Equity_Market_Neutral,31-01-2013,0.0135
Equity_Market_Neutral,28-02-2013,0.0033
Equity_Market_Neutral,31-03-2013,0.0035
Equity_Market_Neutral,30-04-2013,0.0008
Equity_Market_Neutral,31-05-2013,0.0024
Equity_Market_Neutral,30-06-2013,0.0028
Equity_Market_Neutral,31-07-2013,0.01
Equity_Market_Neutral,31-08-2013,-0.0059
Equity_Market_Neutral,30-09-2013,0.0063
Equity_Market_Neutral,31-10-2013,0.0142
Equity_Market_Neutral,30-11-2013,0.0105
Equity_Market_Neutral,31-12-2013,0.0076
Equity_Market_Neutral,31-01-2014,0.0042
Equity_Market_Neutral,28-02-2014,0.0066
Equity_Market_Neutral,31-03-2014,-0.0005
Equity_Market_Neutral,30-04-2014,-0.0023
Equity_Market_Neutral,31-05-2014,0.002
Equity_Market_Neutral,30-06-2014,0.0034
Equity_Market_Neutral,31-07-2014,-0.0005
Equity_Market_Neutral,31-08-2014,0.0052
Equity_Market_Neutral,30-09-2014,0.0015
Equity_Market_Neutral,31-10-2014,0.003
Equity_Market_Neutral,30-11-2014,0.0059
Equity_Market_Neutral,31-12-2014,0.0013
Equity_Market_Neutral,31-01-2015,0.0048
Equity_Market_Neutral,28-02-2015,0.002
Equity_Market_Neutral,31-03-2015,0.008
Equity_Market_Neutral,30-04-2015,-0.0029
Equity_Market_Neutral,31-05-2015,0.0056
Equity_Market_Neutral,30-06-2015,0.003
